oid,category
733336612,football
402522236,football
95581827,winter_sport
710293600,extreme
795835134,basketball
406191709,motosport
898257011,volleyball
502752932,winter_sport
758155538,football
229925816,extreme
647706002,motosport
165033105,hockey
119576206,basketball
62850008,extreme
364130824,tennis
105238323,extreme
395618404,martial_arts
961447120,hockey
696619008,athletics
43669432,martial_arts
896187322,football
406693811,hockey
837314116,martial_arts
259229513,volleyball
413158824,hockey
214051407,boardgames
87954633,tennis
397688731,martial_arts
466189918,football
853748924,winter_sport
987987031,tennis
596255402,motosport
182812727,boardgames
798648523,extreme
866166836,extreme
310690308,basketball
592032236,extreme
3905302,martial_arts
365511913,athletics
500385906,athletics
961447120,hockey
216195912,winter_sport
755173525,football
820937225,motosport
633337412,autosport
846289631,martial_arts
350292811,extreme
738309006,extreme
685722316,hockey
524977904,winter_sport
956023416,volleyball
443892630,athletics
910521609,winter_sport
902709331,football
128444506,tennis
493483514,extreme
972727229,autosport
929177628,winter_sport
365447126,motosport
182812727,boardgames
620825127,athletics
754370035,football
12290911,hockey
336741517,martial_arts
46365838,winter_sport
850390414,tennis
910521609,winter_sport
831430707,football
890975533,basketball
957467121,football
850982633,boardgames
871203616,football
9419231,basketball
789732331,winter_sport
454614417,boardgames
188595930,autosport
472368600,basketball
324896016,winter_sport
724915531,boardgames
572692311,basketball
254005736,autosport
776359438,tennis
860103302,tennis
58842105,motosport
380447018,basketball
592013512,winter_sport
897494439,tennis
297584824,hockey
981950805,extreme
253865922,hockey
283348024,extreme
698363821,volleyball
627428414,hockey
624254822,volleyball
52704700,extreme
684766028,extreme
286516630,autosport
559807729,motosport
10212412,winter_sport
47878039,basketball
980030133,tennis
435422100,extreme
596255402,autosport
758557134,athletics
125722831,hockey
517616537,autosport
473008422,autosport
304537523,extreme
618178708,athletics
401762737,autosport
608530528,boardgames
184029530,motosport
186210234,football
707243606,athletics
13031436,boardgames
367642407,martial_arts
287813214,autosport
125615617,volleyball
276303500,martial_arts
125615617,football
87688401,hockey
143184126,athletics
694630918,extreme
720423606,hockey
532990915,hockey
130535527,winter_sport
846615403,extreme
727131428,volleyball
341577834,boardgames
263714124,extreme
69883037,boardgames
435521510,martial_arts
748171722,hockey
676963316,basketball
415048434,boardgames
38824639,martial_arts
714230505,tennis
573728221,volleyball
444009223,athletics
487455103,athletics
808720707,martial_arts
583501728,boardgames
823965717,boardgames
950318127,basketball
415737436,extreme
447547920,hockey
350509934,boardgames
881039026,athletics
508170013,tennis
289285000,football
97557113,boardgames
298821701,motosport
839044616,hockey
330691025,basketball
526861338,tennis
272409826,winter_sport
610073730,autosport
222516037,martial_arts
130540023,tennis
642194214,martial_arts
598946537,winter_sport
837661534,tennis
487461304,tennis
802544922,boardgames
378764037,autosport
596237319,martial_arts
184526213,boardgames
938672803,athletics
918364537,autosport
421471925,football
252647132,basketball
633814217,hockey
172134431,extreme
615111916,football
447660100,hockey
291159622,football
279353929,martial_arts
928466623,volleyball
938672803,athletics
11353014,athletics
961573518,hockey
26974626,winter_sport
203609815,volleyball
112730017,athletics
362038305,extreme
681523134,tennis
627942312,football
198566525,boardgames
958737102,winter_sport
568541621,martial_arts
566933517,athletics
400888203,martial_arts
217866401,football
721356005,athletics
895774202,extreme
622543412,basketball
189715923,autosport
313283508,volleyball
637330135,motosport
301803518,motosport
656741409,extreme
682868217,autosport
409341814,volleyball
672291907,tennis
468287808,boardgames
479862616,hockey
500385906,martial_arts
243150312,athletics
347915320,martial_arts
584346327,athletics
375922416,autosport
410728131,basketball
56456918,football
124219137,autosport
871203616,football
901695604,winter_sport
613449708,basketball
85626610,boardgames
123949320,volleyball
749981730,martial_arts
777001005,martial_arts
182556512,basketball
137678818,motosport
456152915,winter_sport
10212412,volleyball
310358223,athletics
282476217,basketball
464496500,martial_arts
754440301,basketball
867517906,winter_sport
71917426,tennis
986936309,winter_sport
881759832,athletics
512337707,tennis
261138036,extreme
300089423,autosport
695005818,athletics
522372909,extreme
253865922,football
697207714,football
517149005,basketball
987306634,winter_sport
247095126,extreme
866166836,extreme
988761300,autosport
272013032,football
823307539,extreme
655483127,boardgames
970656307,volleyball
666979904,volleyball
297584824,winter_sport
542840716,motosport
555020016,martial_arts
653708801,martial_arts
289474002,basketball
760769633,extreme
39760922,boardgames
912791406,extreme
150043234,motosport
322842224,athletics
982843524,autosport
92405418,autosport
846680907,basketball
632988709,extreme
40882726,basketball
58905212,boardgames
760657814,motosport
189715923,autosport
392205005,martial_arts
704972525,autosport
282476217,boardgames
879179136,hockey
470564924,basketball
169650018,athletics
415366032,volleyball
679175615,hockey
270174326,tennis
662453213,football
653555418,winter_sport
514876428,hockey
641530522,football
893890239,extreme
76441934,martial_arts
98678120,hockey
68218829,boardgames
200830226,extreme
800426014,hockey
502126414,autosport
210625713,boardgames
830464415,tennis
781534022,motosport
580543820,athletics
332820822,football
896714013,basketball
472368600,basketball
300872233,volleyball
261262031,autosport
334997905,basketball
818786025,autosport
17950902,basketball
400493824,hockey
782971823,boardgames
125615617,hockey
472265305,boardgames
307712117,autosport
750529123,autosport
454649416,tennis
998565619,basketball
39760922,boardgames
458257228,volleyball
433717313,motosport
872097518,motosport
964715800,athletics
577187937,athletics
882959720,extreme
442857922,volleyball
617041638,basketball
945722108,athletics
222516037,martial_arts
526086705,extreme
518806805,tennis
808720707,martial_arts
672115723,football
46396337,boardgames
75615802,basketball
799841423,athletics
19765518,hockey
623907520,athletics
487461304,tennis
406693811,autosport
418496427,football
427947126,winter_sport
798648523,autosport
555032604,martial_arts
869518006,autosport
868391013,martial_arts
271744519,martial_arts
861991010,volleyball
633814217,volleyball
253041238,autosport
358997321,motosport
39760922,basketball
336741517,martial_arts
730206900,martial_arts
190676335,athletics
93297629,hockey
572303207,tennis
961037402,extreme
514876428,hockey
248182703,basketball
921937508,basketball
139119238,extreme
733163636,hockey
626123703,boardgames
522310908,hockey
941655901,winter_sport
347660221,football
441857133,extreme
786639628,tennis
642570122,volleyball
177951629,hockey
771189202,winter_sport
118582030,autosport
913037318,boardgames
206462427,winter_sport
354880700,tennis
350854638,autosport
575415307,winter_sport
469446016,football
982843524,autosport
918364537,motosport
577870231,hockey
951953731,autosport
579828018,boardgames
111216229,tennis
497113516,martial_arts
720955404,martial_arts
696619008,athletics
917333836,martial_arts
694334802,martial_arts
593121209,winter_sport
369220816,basketball
54524524,athletics
771624222,extreme
880325814,tennis
411875725,volleyball
177059338,basketball
939633505,athletics
50657202,tennis
761417337,boardgames
936469535,volleyball
944464105,extreme
742710000,autosport
318513918,extreme
669425923,martial_arts
930432020,volleyball
307022516,boardgames
761152130,football
195814323,football
337485625,tennis
881719908,football
618086409,volleyball
146978633,extreme
293927219,boardgames
873304510,winter_sport
947255416,football
39021409,motosport
914507310,autosport
247313923,volleyball
565820003,motosport
888101600,athletics
310159821,extreme
995968829,volleyball
287813214,autosport
376260625,winter_sport
406693811,football
487455103,athletics
472361212,volleyball
767883100,football
3914130,boardgames
769774306,martial_arts
523427029,autosport
634713829,hockey
859264731,martial_arts
268602925,volleyball
310100109,extreme
209708505,basketball
310405313,boardgames
150360914,athletics
26060618,autosport
997758226,tennis
581191034,athletics
603928716,boardgames
451105500,boardgames
574170137,football
105994131,boardgames
923795413,hockey
387687703,tennis
647206032,football
37933603,winter_sport
3174332,basketball
726176124,basketball
600216035,boardgames
771869717,basketball
118596635,tennis
783745007,extreme
47878039,volleyball
927384902,martial_arts
802109611,extreme
977791728,football
762386331,motosport
720356615,extreme
261138036,extreme
194486402,hockey
369621326,hockey
310271910,volleyball
380846012,winter_sport
952958325,martial_arts
471648831,volleyball
500385906,extreme
58056119,autosport
201643838,football
481125330,extreme
254005736,martial_arts
881761926,martial_arts
151688620,extreme
892766606,hockey
321397920,boardgames
744621104,hockey
982877726,boardgames
965768113,hockey
320128527,martial_arts
369621326,hockey
238482914,football
662150224,football
681511514,hockey
903004702,tennis
807286332,motosport
562263821,martial_arts
997446726,football
278113722,volleyball
633722524,football
169782234,autosport
596424711,athletics
163251509,motosport
8591509,basketball
446372811,motosport
552161318,extreme
472265305,boardgames
640851311,martial_arts
784811821,volleyball
192794930,tennis
207891029,basketball
80519630,football
70553008,martial_arts
753204021,hockey
595692823,basketball
173869328,autosport
526861338,tennis
121007603,football
883951626,martial_arts
689420739,autosport
875931726,autosport
773612809,tennis
347983522,hockey
554603131,hockey
565820003,motosport
200809628,hockey
821674032,hockey
720356615,extreme
106586209,football
410422939,football
692248707,boardgames
483184820,tennis
788946507,tennis
502677819,autosport
257343433,extreme
874382204,tennis
819414509,winter_sport
839751918,tennis
705531229,basketball
137699214,motosport
71369105,winter_sport
682455124,tennis
470130924,autosport
327373427,hockey
733036217,autosport
642658905,martial_arts
498073839,football
633722524,martial_arts
269135832,winter_sport
188076806,extreme
876416825,tennis
108159118,basketball
807285226,extreme
43776826,extreme
669425923,martial_arts
8950121,basketball
965768113,football
694431706,extreme
266731331,athletics
886531805,football
178703607,athletics
682654027,autosport
74514107,athletics
277201523,basketball
329730016,basketball
544238018,boardgames
716667231,hockey
882959720,extreme
921784308,basketball
274671506,athletics
406693811,football
754130730,boardgames
959949902,motosport
494829421,basketball
433514302,martial_arts
568541621,martial_arts
920553522,football
325377733,autosport
690672834,hockey
235819036,extreme
699404808,athletics
982712506,winter_sport
673848710,hockey
119576206,basketball
52498920,volleyball
249455008,boardgames
392205005,martial_arts
696044911,autosport
513724303,motosport
761417337,basketball
804077033,football
620831039,extreme
902512702,martial_arts
754799230,boardgames
354743016,martial_arts
880206236,tennis
514740421,autosport
912720600,motosport
188871818,boardgames
503286621,volleyball
917918427,tennis
861838032,tennis
880924214,tennis
853812926,motosport
999112505,boardgames
687615825,martial_arts
653660801,winter_sport
336407414,football
879836504,tennis
19978512,winter_sport
954498427,winter_sport
892988615,martial_arts
510637726,athletics
536016915,boardgames
704754304,athletics
614327734,motosport
373701210,football
831430707,football
631192517,hockey
903004702,tennis
7087528,motosport
421671525,tennis
289285000,football
933474909,autosport
119280019,extreme
222647821,extreme
423620832,winter_sport
71369105,basketball
930432020,volleyball
435511326,extreme
724915531,boardgames
540326921,extreme
87678917,volleyball
757382404,autosport
983658124,athletics
454649416,tennis
656282637,volleyball
890089427,hockey
414510031,football
718936035,motosport
944464105,martial_arts
720194726,motosport
907386212,football
846615403,martial_arts
466189918,extreme
427405525,motosport
151688620,winter_sport
369349736,volleyball
920553522,football
888442435,extreme
629112306,tennis
86508807,tennis
819163701,martial_arts
862074312,tennis
960607836,basketball
300238132,volleyball
182556512,basketball
656137117,martial_arts
120860807,athletics
704754304,extreme
683008120,tennis
104166914,basketball
232405230,autosport
981950805,boardgames
179271619,athletics
192794930,boardgames
246280803,tennis
130540023,tennis
966922207,hockey
139184223,volleyball
447547920,volleyball
982459907,motosport
86963818,extreme
357831525,winter_sport
780661336,motosport
708450700,motosport
13031436,extreme
690730704,martial_arts
360316628,football
146978633,extreme
156539705,motosport
837772112,autosport
606886336,motosport
223866238,autosport
606193409,martial_arts
227173108,boardgames
470430112,boardgames
12290911,basketball
873304510,volleyball
836681838,basketball
796343309,tennis
669684718,winter_sport
637330135,motosport
360837705,football
451045817,football
302563336,winter_sport
687615825,hockey
963933706,basketball
253865922,basketball
672115723,winter_sport
685722316,football
950610502,athletics
713757600,autosport
748171722,football
129257723,winter_sport
950046422,basketball
453622433,athletics
52704700,extreme
999361308,tennis
630923338,autosport
206039507,boardgames
433717313,motosport
557730405,basketball
976183800,extreme
368142822,autosport
38798826,autosport
471648831,hockey
839750938,football
704972525,motosport
370818707,extreme
559807729,extreme
646468605,martial_arts
362122526,motosport
571068209,boardgames
520171005,autosport
710737629,autosport
529343505,hockey
459391931,autosport
358793829,martial_arts
372120119,basketball
902195311,volleyball
71725427,winter_sport
678814727,football
268620839,motosport
26690326,extreme
68218829,boardgames
554603131,hockey
329730016,basketball
776303527,autosport
418888935,football
720971414,winter_sport
668998218,basketball
773639931,volleyball
309347409,tennis
74514107,athletics
734377410,martial_arts
313283509,extreme
742321024,hockey
146326824,athletics
647248211,martial_arts
694334802,football
361446201,extreme
361486400,winter_sport
969573507,martial_arts
139119238,extreme
40882726,hockey
217409812,tennis
217629200,basketball
506779112,football
773639931,volleyball
380447018,hockey
855240530,autosport
840167802,extreme
74450008,martial_arts
853748924,volleyball
488167739,hockey
474818525,football
812009012,tennis
120860807,athletics
570673139,hockey
909638205,winter_sport
875981233,winter_sport
749208109,autosport
965232823,football
546906132,extreme
436996505,basketball
760769633,athletics
793527036,martial_arts
523427029,motosport
254358104,martial_arts
673717013,hockey
756811015,autosport
553168723,tennis
710293600,football
493152603,motosport
707684228,basketball
514610616,tennis
523428729,hockey
971196736,martial_arts
633722524,athletics
209968332,football
993159701,martial_arts
810689517,extreme
564030627,basketball
128444506,tennis
261628215,winter_sport
996348826,athletics
254489118,tennis
375922416,autosport
847903026,football
466189918,basketball
357831525,boardgames
397688731,martial_arts
118342520,boardgames
600193414,football
786445913,autosport
510577617,autosport
874257909,motosport
682574502,athletics
788946507,tennis
920808639,tennis
346305901,football
624444012,boardgames
375824633,winter_sport
788365527,basketball
714234514,volleyball
8591509,basketball
312888017,hockey
761152130,basketball
682574502,athletics
118582030,autosport
277505118,football
307726713,volleyball
780087912,motosport
963404719,autosport
636382901,athletics
413158824,hockey
479057125,basketball
888570926,hockey
676067213,tennis
573984210,hockey
77287639,football
375105823,winter_sport
971554629,volleyball
738065626,autosport
408679404,tennis
627428414,basketball
694176212,extreme
734162904,football
705736306,football
734162904,hockey
368543725,winter_sport
426714607,basketball
97557113,boardgames
68735805,motosport
837175330,martial_arts
54313238,volleyball
735913215,motosport
720806404,hockey
712883511,basketball
361486400,winter_sport
406191709,winter_sport
185251920,martial_arts
560285439,tennis
655483127,extreme
859305226,football
939038022,autosport
349384717,volleyball
720955404,boardgames
567968125,boardgames
449803432,basketball
708058827,extreme
953467218,winter_sport
566933517,motosport
382144213,autosport
108159118,extreme
341458225,extreme
456365104,football
356043123,martial_arts
701136424,basketball
379077831,boardgames
761347628,motosport
783745007,hockey
527528908,boardgames
901640937,extreme
890089427,winter_sport
116718123,athletics
178703607,motosport
433717313,motosport
573844036,basketball
346305901,volleyball
500328511,autosport
533490409,extreme
182965603,volleyball
790179730,winter_sport
929012030,autosport
389639538,motosport
200854829,hockey
544508231,winter_sport
894533034,tennis
640851311,martial_arts
384129821,athletics
247095126,boardgames
920553522,football
657663118,boardgames
731388718,extreme
58945831,motosport
152027915,winter_sport
490784125,autosport
700305001,football
425955511,hockey
750123821,extreme
694721501,basketball
356229300,volleyball
504068509,tennis
735913215,volleyball
544316610,football
635660039,boardgames
487461304,tennis
432881818,volleyball
463889624,boardgames
17560220,athletics
526861338,tennis
518806805,tennis
598756912,hockey
453489307,football
513724303,football
415903907,boardgames
896038516,basketball
479057125,basketball
7101715,hockey
469734025,tennis
623365639,hockey
10778511,football
968492435,basketball
586514133,winter_sport
248809911,extreme
559886937,hockey
685403029,basketball
39021409,motosport
606193409,motosport
969939508,tennis
802544922,winter_sport
67036910,hockey
268620839,winter_sport
514876428,hockey
757382404,winter_sport
199260030,boardgames
497745905,athletics
71917426,tennis
675769234,winter_sport
235819036,volleyball
497868207,volleyball
154620504,athletics
793483105,winter_sport
733336612,volleyball
261289836,winter_sport
560223506,motosport
341458225,football
786639628,tennis
980971909,football
515163906,basketball
219391807,volleyball
545066315,autosport
70553008,martial_arts
788319022,winter_sport
618086409,boardgames
434086932,tennis
661807414,boardgames
954309335,autosport
314389434,boardgames
471765201,boardgames
985913429,hockey
304537523,winter_sport
65928915,winter_sport
376869817,athletics
227887835,basketball
812009012,tennis
310271910,volleyball
483581922,extreme
125722831,basketball
270775309,basketball
104061007,football
975711134,boardgames
319354635,football
512892704,winter_sport
518806805,tennis
206534518,tennis
522310908,hockey
193127539,martial_arts
125860219,hockey
344085216,boardgames
909638205,basketball
369621326,hockey
152217002,basketball
24580105,football
593911217,motosport
846289631,winter_sport
173869328,boardgames
750019213,autosport
718936035,basketball
501121024,autosport
758394115,boardgames
543463128,football
300680436,athletics
86963818,basketball
965009518,motosport
686698307,basketball
513724303,volleyball
598756912,football
135672811,extreme
805934915,hockey
481188838,hockey
424581231,martial_arts
901640937,extreme
588665414,autosport
393386031,extreme
524977904,martial_arts
920712623,boardgames
403183304,autosport
215038522,volleyball
235301239,football
788252431,volleyball
334212131,tennis
649301435,martial_arts
284265324,winter_sport
453489307,hockey
559807729,motosport
993849513,boardgames
413670930,extreme
419776727,hockey
185122614,tennis
810354239,autosport
372619507,martial_arts
666159635,motosport
375680603,football
401762737,autosport
587551436,motosport
162356801,athletics
373701210,hockey
943343431,volleyball
37933603,extreme
909146130,martial_arts
991670624,athletics
681992433,boardgames
364130824,tennis
700198717,boardgames
81295517,winter_sport
207974133,motosport
758394115,athletics
722998702,boardgames
860545413,basketball
846438937,autosport
912568719,autosport
58570613,winter_sport
806147614,basketball
937276635,football
42843917,autosport
257343433,extreme
963933706,basketball
937276635,hockey
8589632,winter_sport
759335729,winter_sport
127029536,motosport
801253637,boardgames
752762421,hockey
792960709,boardgames
409398311,motosport
178587519,basketball
853317727,boardgames
926900206,hockey
154189203,tennis
941480814,football
619136712,volleyball
571323905,boardgames
244390012,motosport
71369105,extreme
919523134,tennis
919849725,extreme
598756912,hockey
811403701,winter_sport
940142725,athletics
445450828,motosport
875981233,martial_arts
256411415,autosport
602470622,tennis
494829421,boardgames
797106735,boardgames
357132616,volleyball
526305739,boardgames
964964930,martial_arts
169728316,boardgames
971196736,martial_arts
408612401,extreme
760564339,winter_sport
95581827,winter_sport
656218303,martial_arts
608221321,hockey
327096529,hockey
110973925,athletics
923795413,hockey
388651911,winter_sport
118725615,athletics
200854829,hockey
252017522,boardgames
257838004,extreme
901627909,hockey
786309406,extreme
970656307,football
147606020,motosport
200403021,martial_arts
905699705,motosport
840855229,boardgames
263512315,motosport
184939504,volleyball
495993616,autosport
980971909,football
649867805,motosport
731046922,athletics
517616537,motosport
214051407,boardgames
340319108,winter_sport
560090914,extreme
772796121,winter_sport
606193409,athletics
742710000,extreme
459058703,tennis
289454822,volleyball
360837705,football
209418931,boardgames
795835134,motosport
809310416,martial_arts
933536635,autosport
862074312,basketball
251684639,motosport
293257727,extreme
898046305,volleyball
696619008,winter_sport
867517906,volleyball
461748703,tennis
548773538,hockey
973568134,basketball
865319020,martial_arts
527755416,hockey
125860219,hockey
83051405,winter_sport
278333026,martial_arts
830464415,tennis
554603131,basketball
527137328,motosport
976726439,athletics
169782234,autosport
125722831,basketball
881759832,athletics
95187032,winter_sport
933536635,autosport
960406231,tennis
456049834,autosport
753567210,hockey
584891828,motosport
174798230,tennis
724915531,boardgames
776351709,football
193966605,boardgames
486848704,football
677409936,boardgames
209418931,volleyball
543359603,winter_sport
896714013,boardgames
300698829,boardgames
815640829,martial_arts
692871434,boardgames
943529000,martial_arts
24123011,extreme
266940400,football
697719516,athletics
283938412,football
403183304,football
869684202,volleyball
349748832,football
717515711,volleyball
346979937,winter_sport
541587109,extreme
227887835,extreme
808720707,martial_arts
155775004,autosport
974417010,volleyball
214726412,athletics
543359603,winter_sport
418496427,autosport
380261015,martial_arts
783745007,autosport
974417010,volleyball
220544713,volleyball
69666901,football
332438024,boardgames
188914633,hockey
77255925,athletics
949032612,boardgames
506779112,winter_sport
166496120,athletics
573844036,basketball
454563234,martial_arts
853736228,extreme
374161020,athletics
950885012,athletics
240113404,martial_arts
458745710,extreme
511077225,extreme
902195311,winter_sport
443892630,athletics
786441106,boardgames
474628927,tennis
334458011,tennis
683004715,hockey
608621732,winter_sport
305580412,athletics
832060730,winter_sport
305580412,martial_arts
415737436,autosport
954309335,autosport
564459708,tennis
705520417,athletics
410019910,tennis
656321537,boardgames
127029536,extreme
545066315,autosport
322297134,volleyball
445450828,motosport
888762027,tennis
397688731,martial_arts
626123703,boardgames
879179136,extreme
177951629,hockey
815971707,winter_sport
354799822,volleyball
161038103,tennis
331906829,volleyball
38686015,autosport
923012209,volleyball
991437726,boardgames
919422928,motosport
734773828,volleyball
339030900,football
210625713,boardgames
129984610,martial_arts
282349037,volleyball
804059534,basketball
434086932,basketball
635515629,basketball
997446726,hockey
855343237,boardgames
883696318,boardgames
809112636,volleyball
880924214,tennis
724294131,boardgames
890219039,basketball
309752232,athletics
958369610,tennis
954309335,autosport
688766528,autosport
459543124,winter_sport
573230204,boardgames
804087221,extreme
415903907,autosport
756811015,basketball
771189202,tennis
619492408,football
493291122,extreme
723869730,basketball
216104117,volleyball
88199013,football
134189922,winter_sport
784811821,winter_sport
410422939,basketball
831854927,hockey
322297134,hockey
769374336,basketball
536631212,basketball
177951629,motosport
204512230,football
700198717,boardgames
950610502,athletics
656137117,martial_arts
18929926,basketball
204512230,volleyball
428895801,extreme
724294131,boardgames
955803014,winter_sport
321638212,winter_sport
584644404,boardgames
810227300,motosport
21334510,football
752730414,extreme
781534022,extreme
523843812,volleyball
341458225,boardgames
657663118,volleyball
880924214,tennis
204512230,volleyball
268076611,basketball
823307539,extreme
123871733,motosport
897494439,football
3469228,extreme
545066315,autosport
767166235,autosport
85626610,boardgames
319354635,football
858295624,basketball
433288420,martial_arts
375922416,autosport
276303500,martial_arts
468180423,basketball
285269308,football
613510504,tennis
904622813,athletics
384245413,athletics
848777023,volleyball
373392512,hockey
375824633,athletics
861225637,volleyball
612800229,boardgames
223233218,winter_sport
74214811,athletics
789662714,extreme
695005818,athletics
860103302,tennis
187412119,winter_sport
729848700,athletics
421893322,tennis
43669432,martial_arts
529365418,boardgames
902195311,winter_sport
354880700,tennis
811784101,extreme
542017229,extreme
207974133,boardgames
812009012,tennis
282349037,volleyball
165629003,extreme
139184223,volleyball
433514302,boardgames
105309737,autosport
896187322,football
718520728,athletics
716730813,athletics
613510504,volleyball
586514133,winter_sport
150273323,athletics
215038522,volleyball
976183800,boardgames
94891029,winter_sport
184029530,extreme
129054431,basketball
571717109,hockey
311125219,boardgames
223395512,boardgames
270174326,basketball
730464814,boardgames
761347628,extreme
732725131,tennis
248809911,martial_arts
380828920,athletics
529216217,football
620831039,martial_arts
565820003,motosport
76964307,winter_sport
570742820,boardgames
441327302,winter_sport
152645515,martial_arts
69883037,extreme
279369911,volleyball
65417518,boardgames
845204133,tennis
945052807,basketball
795983000,autosport
490004308,tennis
257838004,martial_arts
683004715,hockey
458745710,extreme
59932732,volleyball
525872608,football
825163019,athletics
934775902,boardgames
683004715,hockey
310965814,basketball
21376113,boardgames
331057512,martial_arts
927963415,tennis
696763600,tennis
829014332,volleyball
6841824,winter_sport
183300802,football
957467121,martial_arts
287813214,winter_sport
314730615,tennis
694630918,volleyball
718265512,hockey
402522236,volleyball
696619008,athletics
572303207,autosport
223960908,hockey
461578519,hockey
731161905,winter_sport
541034335,athletics
920673602,motosport
849288127,volleyball
210625713,boardgames
850748314,motosport
338061502,football
523701908,volleyball
552161318,martial_arts
776475030,volleyball
389639538,extreme
238670820,extreme
952274232,football
788319022,autosport
341458225,extreme
611090907,football
853812926,extreme
791905809,basketball
286516630,extreme
415671629,extreme
723736924,athletics
500649222,autosport
897875212,football
958737102,winter_sport
369774809,boardgames
699833027,motosport
444234900,tennis
882288416,volleyball
982942625,athletics
641006713,volleyball
788252431,tennis
439735436,extreme
224117102,football
802894535,tennis
58570613,winter_sport
413319722,boardgames
888285213,martial_arts
18474206,autosport
982712506,winter_sport
920584035,boardgames
918780108,martial_arts
703750536,autosport
958369610,tennis
647940606,basketball
693769604,winter_sport
533687714,motosport
127029536,martial_arts
340097918,tennis
553168723,tennis
853812926,athletics
235301239,motosport
634077333,hockey
191197220,winter_sport
847243834,martial_arts
177837324,basketball
43776826,extreme
73596624,tennis
415903907,boardgames
12169210,extreme
777388529,tennis
350509934,boardgames
383370828,autosport
338973828,martial_arts
735913215,hockey
243150312,winter_sport
563416735,winter_sport
480925027,autosport
122865219,winter_sport
33335702,hockey
977337403,extreme
617041638,hockey
424072328,volleyball
165244818,football
65274210,athletics
949871830,volleyball
594307803,extreme
154884131,motosport
28000829,autosport
958369610,tennis
282161237,hockey
590851410,football
931986732,volleyball
783745007,extreme
641530522,tennis
676903235,boardgames
474341536,athletics
337669626,extreme
295520434,martial_arts
95187032,martial_arts
91221831,basketball
837772112,winter_sport
527137328,boardgames
934770635,volleyball
769374336,basketball
76964307,martial_arts
31847117,hockey
302563336,autosport
166496120,athletics
24530913,extreme
493152603,motosport
872097518,motosport
33335702,hockey
242791832,motosport
374331313,extreme
268602925,volleyball
534740330,athletics
178587519,basketball
468180423,basketball
454798730,football
960607836,basketball
936469535,hockey
743480114,hockey
633667826,basketball
50657202,tennis
770007815,volleyball
991629126,winter_sport
346973015,volleyball
673423735,extreme
999374432,football
68218829,boardgames
564030627,football
279369911,volleyball
304707108,winter_sport
354880700,tennis
433514302,boardgames
401817323,autosport
657046535,boardgames
614928806,basketball
996141322,extreme
36132108,tennis
157908500,tennis
814144025,autosport
724468930,autosport
694334802,football
773652518,extreme
261262031,motosport
413319722,boardgames
457575911,tennis
332656608,athletics
734592127,athletics
813350212,tennis
518838020,hockey
252647132,volleyball
540241108,martial_arts
198786439,motosport
180428424,martial_arts
517683527,motosport
588665414,autosport
32712332,autosport
947138900,boardgames
300976628,extreme
594307803,extreme
21713406,volleyball
89635319,extreme
129257723,boardgames
502126414,autosport
553288426,martial_arts
729232621,motosport
600699419,boardgames
58570613,winter_sport
340307719,winter_sport
433514302,boardgames
755173525,autosport
573230204,boardgames
51331403,football
986222017,volleyball
473008422,autosport
349550918,extreme
618524109,motosport
463497816,autosport
310159821,basketball
841198827,basketball
700305001,basketball
158241534,hockey
841922601,motosport
146978633,extreme
770007815,football
382790721,boardgames
58842105,motosport
802544922,extreme
563048705,basketball
663621910,football
663177038,autosport
572841509,football
518402824,winter_sport
166496120,athletics
398016315,extreme
591630036,martial_arts
889611806,boardgames
130522526,hockey
439607625,football
571068209,hockey
980421624,tennis
139386623,basketball
759680207,tennis
142013420,extreme
249638431,hockey
593121209,winter_sport
702231336,volleyball
988322537,extreme
803563217,winter_sport
392205005,martial_arts
302337826,volleyball
567968125,boardgames
44066515,football
913398708,athletics
988322537,winter_sport
289285000,volleyball
661807414,boardgames
556662305,tennis
191775103,extreme
494829421,volleyball
54524524,athletics
676100714,motosport
818786025,extreme
682654027,winter_sport
314389434,boardgames
780087912,motosport
401817323,autosport
420029112,boardgames
598560315,winter_sport
580460700,extreme
126462019,motosport
989301701,boardgames
589191234,tennis
723869730,motosport
565675004,autosport
538422305,motosport
909050028,hockey
318475207,hockey
99316638,volleyball
791826507,motosport
618050834,athletics
540326921,boardgames
711716415,tennis
151688620,winter_sport
355869103,athletics
988414209,motosport
576742906,athletics
429186739,extreme
435521510,martial_arts
605027413,winter_sport
614822521,winter_sport
697977732,extreme
576585801,football
627428414,hockey
566255305,tennis
191775103,basketball
649088727,martial_arts
566933517,athletics
461748703,basketball
502752932,winter_sport
704493238,football
798901420,volleyball
324896016,winter_sport
215038522,winter_sport
682455124,tennis
307052612,winter_sport
641530522,tennis
933229631,winter_sport
527340032,hockey
954782222,autosport
876642405,hockey
408612401,volleyball
64335022,martial_arts
511429701,extreme
640825236,motosport
59932732,hockey
647248211,martial_arts
42587423,autosport
543463128,football
676903235,boardgames
410728131,autosport
942578728,volleyball
473008422,autosport
982297104,autosport
21713406,martial_arts
801282329,volleyball
214775512,tennis
714494404,tennis
182965603,extreme
835396802,football
58022005,boardgames
735913215,basketball
193966605,boardgames
442404133,basketball
276231830,martial_arts
920077015,winter_sport
95038303,athletics
966648738,motosport
650371125,extreme
957467121,football
702231336,martial_arts
286637611,extreme
262629904,basketball
246280803,tennis
810689517,boardgames
610419433,motosport
356167110,hockey
709646319,tennis
354799822,athletics
332656608,athletics
285572720,tennis
